Address:,USB0::0x0957::0x179B::MY58106369::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
Serial Number:,MY58106369,,0.0009725,4.61408979818225,-0.000272619719908107,
Firmware Version:,02.65.2021030741,,0.0009727083325,4.61197924613953,-0.00092588594998233,
Start Time:,2023-04-24 13:37:17.537,,0.000972916665,4.61197924613953,-0.00147864968312206,
,,,0.0009731249975,4.61197924613953,-0.00112689094385132,
,,,0.00097333333,4.61408979818225,-0.000423373465309851,
,,,0.0009735416625,4.61408979818225,2.88877708953805E-05,
,,,0.000973749995,4.61408979818225,-0.000222368471440859,
,,,0.0009739583275,4.61197924613953,-0.000976137198449578,
,,,0.00097416666,4.61197924613953,-0.00112689094385132,
,,,0.0009743749925,4.61408979818225,-0.000523875962244347,
,,,0.000974583325,4.61408979818225,-2.13634775718674E-05,
,,,0.0009747916575,4.61408979818225,0.000129390267829876,
,,,0.00097499999,4.61408979818225,-0.000423373465309851,
,,,0.0009752083225,4.61197924613953,-0.00117714219231857,
,,,0.000975416655,4.61197924613953,-0.00132789593772031,
,,,0.0009756249875,4.61197924613953,-0.000976137198449578,
,,,0.00097583332,4.61408979818225,-0.000523875962244347,
,,,0.0009760416525,4.61408979818225,-0.000222368471440859,
,,,0.000976249985,4.61408979818225,-0.000373122216842603,
,,,0.0009764583175,4.61197924613953,-0.000724880956113338,
,,,0.00097666665,4.61197924613953,-0.00117714219231857,
,,,0.0009768749825,4.60142648592591,-0.00263442839786876,
,,,0.000977083315,4.58243151754141,-0.00564950330590364,
,,,0.0009772916475,4.55499434098601,-0.00951884943788173,
,,,0.00097749998,4.5254466123879,-0.0132374418244581,
,,,0.0009777083125,4.49378833174706,-0.0161520142355585,
,,,0.000977916645,4.46424060314894,-0.0184635716650519,
,,,0.0009781249775,4.43469287455082,-0.0203731191068073,
,,,0.00097833331,4.4051451459527,-0.0222826665485627,
,,,0.0009785416425,4.37770796939731,-0.0242424652387854,
,,,0.000978749975,4.34816024079919,-0.0258002539412701,
,,,0.0009789583075,4.32072306424379,-0.0268555301590823,
,,,0.00097916664,4.2932858876884,-0.0278605551284272,
,,,0.0009793749725,4.265848711133,-0.0286143238554359,
,,,0.000979583305,4.23841153457761,-0.0294183438309119,
,,,0.0009797916375,4.21097435802221,-0.0301721125579206,
,,,0.00097999997,4.18564773350954,-0.0302726150548551,
,,,0.0009802083025,4.15821055695415,-0.0300716100609861,
,,,0.000980416635,4.13077338039875,-0.0298706050671171,
,,,0.0009806249675,4.10333620384336,-0.0301721125579206,
,,,0.0009808333,4.07800957933068,-0.0311268862787983,
,,,0.0009810416325,4.05057240277529,-0.0317801525088726,
,,,0.000981249965,4.02524577826262,-0.0316293987634708,
,,,0.0009814582975,3.99991915374994,-0.0312776400242001,
,,,0.00098166663,3.97459252923727,-0.0311268862787983,
,,,0.0009818749625,3.94715535268188,-0.0310263837818638,
,,,0.000982083295,3.9218287281692,-0.0310766350303311,
,,,0.0009822916275,3.89650210365653,-0.0309761325333966,
,,,0.00098249996,3.87117547914386,-0.0307248762910604,
,,,0.0009827082925,3.84795940667391,-0.0307248762910604,
,,,0.000982916625,3.82263278216124,-0.0307751275395276,
,,,0.0009831249575,3.79941670969129,-0.0306746250425931,
,,,0.00098333329,3.77409008517861,-0.0302726150548551,
,,,0.0009835416225,3.75087401270866,-0.0298706050671171,
,,,0.000983749955,3.72554738819599,-0.0297701025701826,
,,,0.0009839582875,3.70022076368332,-0.0300213588125189,
,,,0.00098416662,3.67700469121337,-0.0300716100609861,
,,,0.0009843749525,3.65378861874342,-0.0298203538186499,
,,,0.000984583285,3.63057254627347,-0.0292675900855102,
,,,0.0009847916175,3.60735647380352,-0.0289158313462394,
,,,0.00098499995,3.58414040133357,-0.0289660825947067,
,,,0.0009852082825,3.56092432886362,-0.0295690975763137,
,,,0.000985416615,3.53770825639367,-0.0298203538186499,
,,,0.0009856249475,3.51660273596644,-0.0291670875885757,
,,,0.00098583328,3.49338666349649,-0.0283128163646325,
,,,0.0009860416125,3.47228114306927,-0.0276595501345582,
,,,0.000986249945,3.44906507059932,-0.0273580426437547,
,,,0.0009864582775,3.42584899812937,-0.02781030387996,
,,,0.00098666661,3.40474347770214,-0.0285138213585014,
,,,0.0009868749425,3.38152740523219,-0.0284635701100342,
,,,0.000987083275,3.36042188480496,-0.02781030387996,
,,,0.0009872916075,3.33931636437774,-0.0270565351529513,
,,,0.00098749994,3.31821084395051,-0.026604273916746,
,,,0.0009877082725,3.29710532352328,-0.0267550276621478,
,,,0.000987916605,3.27388925105333,-0.0270565351529513,
,,,0.0009881249375,3.25278373062611,-0.0271570376498858,
,,,0.00098833327,3.23167821019888,-0.0268555301590823,
,,,0.0009885416025,3.21057268977165,-0.0264535201713443,
,,,0.000988749935,3.18946716934443,-0.0263027664259425,
,,,0.0009889582675,3.1683616489172,-0.0265037714198115,
,,,0.0009891666,3.14725612848997,-0.026403268922877,
,,,0.0009893749325,3.12826116010547,-0.0259007564382046,
,,,0.000989583265,3.10926619172096,-0.0255489976989338,
,,,0.0009897915975,3.08816067129374,-0.0253982439535321,
,,,0.00098999993,3.06705515086651,-0.0252977414565976,
,,,0.0009902082625,3.048060182482,-0.0250967364627286,
,,,0.000990416595,3.0290652140975,-0.0247449777234579,
,,,0.0009906249275,3.010070245713,-0.0243429677357199,
,,,0.00099083326,2.99107527732849,-0.0246947264749906,
,,,0.0009910415925,2.97208030894399,-0.0253479927050648,
,,,0.000991249925,2.95308534055948,-0.0254484952019993,
,,,0.0009914582575,2.93197982013226,-0.0247449777234579,
,,,0.00099166659,2.91509540379047,-0.0236394502571784,
,,,0.0009918749225,2.89610043540597,-0.0230364352755714,
,,,0.000992083255,2.87710546702147,-0.0233379427663749,
,,,0.0009922915875,2.86022105067968,-0.0240414602449164,
,,,0.00099249992,2.84122608229518,-0.0240917114933836,
,,,0.0009927082525,2.8243416659534,-0.0235389477602439,
,,,0.000992916585,2.80745724961162,-0.0227349277847679,
,,,0.0009931249175,2.79057283326983,-0.0222826665485627,
,,,0.00099333325,2.77157786488533,-0.0226344252878334,
,,,0.0009935415825,2.75469344854355,-0.0230364352755714,
,,,0.000993749915,2.73569848015904,-0.0230866865240387,
,,,0.0009939582475,2.71881406381726,-0.0227851790332352,
,,,0.00099416658,2.70192964747548,-0.0225339227908989,
,,,0.0009943749125,2.6850452311337,-0.0222826665485627,
,,,0.000994583245,2.67027136683464,-0.0218806565608247,
,,,0.0009947915775,2.65338695049286,-0.0216796515669557,
,,,0.00099499991,2.63650253415108,-0.0215791490700212,
,,,0.0009952082425,2.6196181178093,-0.0214283953246195,
,,,0.000995416575,2.60484425351024,-0.021327892827685,
,,,0.0009956249075,2.58795983716846,-0.021528897821554,
,,,0.00099583324,2.57107542082667,-0.021528897821554,
,,,0.0009960415725,2.55630155652761,-0.0212776415792177,
,,,0.000996249905,2.53941714018583,-0.0209761340884143,
,,,0.0009964582375,2.52253272384405,-0.0206243753491435,
,,,0.00099666657,2.50564830750227,-0.0206746265976108,
,,,0.0009968749025,2.48876389116049,-0.0210263853368815,
,,,0.000997083235,2.47187947481871,-0.0210766365853488,
,,,0.0009972915675,2.45710561051965,-0.020724877846078,
,,,0.0009974999,2.44233174622059,-0.0201721141129383,
,,,0.0009977082325,2.42544732987881,-0.0197198528767331,
,,,0.000997916565,2.41067346557975,-0.0197701041252003,
,,,0.0009981248975,2.39378904923797,-0.020121862864471,
,,,0.00099833323,2.37690463289618,-0.0202223653614055,
,,,0.0009985415625,2.36213076859713,-0.0201721141129383,
,,,0.000998749895,2.34735690429807,-0.019920857870602,
,,,0.0009989582275,2.33258303999901,-0.0194685966343968,
,,,0.00099916656,2.31780917569995,-0.0191670891435933,
,,,0.0009993748925,2.30303531140089,-0.0191168378951261,
,,,0.000999583225,2.28826144710183,-0.0191670891435933,
,,,0.0009997915575,2.27348758280277,-0.0192173403920606,
,,,0.00099999989,2.25871371850371,-0.0190665866466588,
,,,0.0010002082225,2.24393985420465,-0.0186143254104536,
,,,0.001000416555,2.23127654194832,-0.0183630691681174,
,,,0.0010006248875,2.21650267764926,-0.0186143254104536,
,,,0.00100083322,2.20383936539292,-0.0188153304043226,
,,,0.0010010415525,2.18906550109386,-0.0187148279073881,
,,,0.001001249885,2.17429163679481,-0.0184133204165846,
,,,0.0010014582175,2.15951777249575,-0.0178103054349776,
,,,0.00100166655,2.14685446023941,-0.0174585466957069,
,,,0.0010018748825,2.13208059594035,-0.0175590491926414,
,,,0.001002083215,2.11941728368402,-0.0178605566834449,
,,,0.0010022915475,2.10464341938496,-0.0179610591803794,
,,,0.00100249988,2.09198010712862,-0.0176093004411086,
,,,0.0010027082125,2.07931679487228,-0.0170565367079689,
,,,0.001002916545,2.06454293057323,-0.0170565367079689,
,,,0.0010031248775,2.05187961831689,-0.0174082954472397,
,,,0.00100333321,2.03710575401783,-0.0176093004411086,
,,,0.0010035415425,2.02444244176149,-0.0175590491926414,
,,,0.001003749875,2.00966857746243,-0.0168555317140999,
,,,0.0010039582075,1.9970052652061,-0.0161017629870912,
,,,0.00100416654,1.98434195294976,-0.0162022654840257,
,,,0.0010043748725,1.97167864069343,-0.0166042754717637,
,,,0.001004583205,1.95690477639437,-0.0168052804656327,
,,,0.0010047915375,1.94424146413803,-0.0168555317140999,
,,,0.00100499987,1.93157815188169,-0.0164535217263619,
,,,0.0010052082025,1.91891483962536,-0.0158002554962877,
,,,0.001005416535,1.90625152736902,-0.0157500042478205,
,,,0.0010056248675,1.89358821511269,-0.0161017629870912,
,,,0.0010058332,1.88303545489907,-0.0164032704778947,
,,,0.0010060415325,1.87037214264274,-0.016252516732493,
,,,0.001006249865,1.85981938242912,-0.0156997529993532,
,,,0.0010064581975,1.84926662221551,-0.0151469892662135,
,,,0.00100666653,1.83660330995917,-0.0151469892662135,
,,,0.0010068748625,1.82393999770284,-0.015649501750886,
,,,0.001007083195,1.8112766854465,-0.0160012604901567,
,,,0.0010072915275,1.80072392523289,-0.0158002554962877,
,,,0.00100749986,1.79017116501927,-0.0151972405146807,
,,,0.0010077081925,1.77750785276294,-0.0146947280300083,
,,,0.001007916525,1.76695509254932,-0.0147952305269428,
,,,0.0010081248575,1.75429178029299,-0.0151469892662135,
,,,0.00100833319,1.74373902007937,-0.015247491763148,
,,,0.0010085415225,1.73107570782304,-0.0149459842723445,
,,,0.001008749855,1.72052294760942,-0.014644476781541,
,,,0.0010089581875,1.70785963535309,-0.0144937230361393,
,,,0.00100916652,1.69519632309675,-0.0145439742846065,
,,,0.0010093748525,1.68253301084042,-0.0145942255330738,
,,,0.001009583185,1.6719802506268,-0.0143932205392048,
,,,0.0010097915175,1.66142749041319,-0.0140917130484013,
,,,0.00100999985,1.65087473019958,-0.0137902055575978,
,,,0.0010102081825,1.63821141794324,-0.0137902055575978,
,,,0.001010416515,1.62765865772963,-0.014242466793803,
,,,0.0010106248475,1.61710589751601,-0.0142927180422703,
,,,0.00101083318,1.60866368934512,-0.0139912105514668,
,,,0.0010110415125,1.59811092913151,-0.0136897030606633,
,,,0.001011249845,1.58755816891789,-0.0135892005637288,
,,,0.0010114581775,1.579115960747,-0.0134886980667943,
,,,0.00101166651,1.56856320053339,-0.0132876930729253,
,,,0.0010118748425,1.55801044031978,-0.0129861855821218,
,,,0.001012083175,1.54956823214889,-0.0129359343336546,
,,,0.0010122915075,1.53901547193527,-0.0130866880790563,
,,,0.00101249984,1.52846271172166,-0.0133881955698598,
,,,0.0010127081725,1.51790995150805,-0.0135892005637288,
,,,0.001012916505,1.50946774333715,-0.0132876930729253,
,,,0.0010131248375,1.49891498312354,-0.0126846780913183,
,,,0.00101333317,1.49047277495265,-0.0123329193520476,
,,,0.0010135415025,1.47992001473904,-0.0124836730974494,
,,,0.001013749835,1.46936725452542,-0.0127851805882528,
,,,0.0010139581675,1.46092504635453,-0.0128354318367201,
,,,0.0010141665,1.45037228614092,-0.0127851805882528,
,,,0.0010143748325,1.44193007797003,-0.0124836730974494,
,,,0.001014583165,1.43137731775641,-0.0122324168551131,
,,,0.0010147914975,1.42293510958552,-0.0122826681035804,
,,,0.00101499983,1.41449290141463,-0.0125339243459166,
,,,0.0010152081625,1.40394014120102,-0.0125841755943839,
,,,0.001015416495,1.39549793303013,-0.0125339243459166,
,,,0.0010156248275,1.38705572485924,-0.0122826681035804,
,,,0.00101583316,1.37861351668835,-0.0116796531219734,
,,,0.0010160414925,1.37017130851746,-0.0113781456311699,
,,,0.001016249825,1.35961854830384,-0.0115288993765716,
,,,0.0010164581575,1.35117634013295,-0.0119309093643096,
,,,0.00101666649,1.34062357991934,-0.0122324168551131,
,,,0.0010168748225,1.33218137174845,-0.0121821656066459,
,,,0.001017083155,1.32373916357756,-0.0118304068673751,
,,,0.0010172914875,1.31529695540667,-0.0110766381403664,
,,,0.00101749982,1.30685474723577,-0.0108253818980302,
,,,0.0010177081525,1.29841253906488,-0.0111771406373009,
,,,0.001017916485,1.28997033089399,-0.0115791506250389,
,,,0.0010181248175,1.2815281227231,-0.0115791506250389,
,,,0.00101833315,1.27308591455221,-0.0113278943827027,
,,,0.0010185414825,1.26464370638132,-0.0107248794010957,
,,,0.001018749815,1.25620149821043,-0.0105238744072267,
,,,0.0010189581475,1.24775929003954,-0.0108253818980302,
,,,0.00101916648,1.23931708186865,-0.0110766381403664,
,,,0.0010193748125,1.23087487369776,-0.0110766381403664,
,,,0.001019583145,1.22243266552687,-0.0107751306495629,
,,,0.0010197914775,1.2161010093987,-0.0102726181648904,
,,,0.00101999981,1.20765880122781,-0.0101721156679559,
,,,0.0010202081425,1.19921659305692,-0.0105238744072267,
,,,0.001020416475,1.19077438488603,-0.0109258843949647,
,,,0.0010206248075,1.18233217671514,-0.0108756331464974,
,,,0.00102083314,1.17388996854424,-0.0104736231587594,
,,,0.0010210414725,1.16755831241608,-0.0100716131710215,
,,,0.001021249805,1.15911610424519,-0.00997111067408696,
,,,0.0010214581375,1.15278444811702,-0.00997111067408696,
,,,0.00102166647,1.14434223994613,-0.0101218644194887,
,,,0.0010218748025,1.13590003177524,-0.0100716131710215,
,,,0.001022083135,1.12956837564707,-0.00977010568021797,
,,,0.0010222914675,1.1232367195189,-0.00982035692868521,
,,,0.0010224998,1.11690506339073,-0.0100716131710215,
,,,0.0010227081325,1.10846285521984,-0.0101218644194887,
,,,0.001022916465,1.10213119909167,-0.00992085942561971,
,,,0.0010231247975,1.0957995429635,-0.00961935193481622,
,,,0.00102333313,1.08946788683534,-0.00936809569247998,
,,,0.0010235414625,1.08102567866445,-0.00961935193481622,
,,,0.001023749795,1.07469402253628,-0.0100213619225542,
,,,0.0010239581275,1.06625181436539,-0.0100213619225542,
,,,0.00102416646,1.06203071027994,-0.00946859818941448,
,,,0.0010243747925,1.05358850210905,-0.00871482946240576,
,,,0.001024583125,1.04725684598088,-0.008966085704742,
,,,0.0010247914575,1.03881463780999,-0.00977010568021797,
,,,0.00102499979,1.03248298168182,-0.0101721156679559,
,,,0.0010252081225,1.02404077351093,-0.00997111067408696,
,,,0.001025416455,1.01981966942549,-0.008966085704742,
,,,0.0010256247875,1.01348801329732,-0.00801131198386429,
,,,0.00102583312,1.00715635716915,-0.00811181448079878,
,,,0.0010260414525,0.998714148998261,-0.008966085704742,
,,,0.001026249785,0.992382492870092,-0.00971985443175072,
,,,0.0010264581175,0.986050836741924,-0.00992085942561971,
,,,0.00102666645,0.979719180613756,-0.00926759319554549,
,,,0.0010268747825,0.973387524485588,-0.00846357322006952,
,,,0.001027083115,0.969166420400143,-0.00811181448079878,
,,,0.0010272914475,0.962834764271975,-0.00811181448079878,
,,,0.00102749978,0.954392556101084,-0.00871482946240576,
,,,0.0010277081125,0.948060899972916,-0.00931784444401274,
,,,0.001027916445,0.94383979588747,-0.008966085704742,
,,,0.0010281247775,0.937508139759302,-0.00786055823846255,
,,,0.00102833311,0.933287035673857,-0.00710678951145383,
,,,0.0010285414425,0.926955379545689,-0.00730779450532282,
,,,0.001028749775,0.918513171374798,-0.00851382446853677,
,,,0.0010289581075,0.91218151524663,-0.00961935193481622,
,,,0.00102916644,0.905849859118462,-0.00936809569247998,
,,,0.0010293747725,0.901628755033016,-0.00816206572926603,
,,,0.001029583105,0.897407650947571,-0.00690578451758483,
,,,0.0010297914375,0.891075994819403,-0.0065540257783141,
,,,0.00102999977,0.884744338691235,-0.00745854825072456,
,,,0.0010302081025,0.876302130520344,-0.00876508071087301,
,,,0.001030416435,0.872081026434898,-0.0090665882016765,
,,,0.0010306247675,0.86574937030673,-0.00826256822620053,
,,,0.0010308331,0.861528266221285,-0.00690578451758483,
,,,0.0010310414325,0.857307162135839,-0.00620226703904336,
,,,0.001031249765,0.850975506007671,-0.00690578451758483,
,,,0.0010314580975,0.842533297836781,-0.00821231697773328,
,,,0.00103166643,0.838312193751335,-0.00871482946240576,
,,,0.0010318747625,0.83409108966589,-0.00831281947466778,
,,,0.001032083095,0.827759433537722,-0.00735804575379007,
,,,0.0010322914275,0.823538329452276,-0.00665452827524859,
,,,0.00103249976,0.819317225366831,-0.00680528202065034,
,,,0.0010327080925,0.812985569238663,-0.00765955324459355,
,,,0.001032916425,0.806653913110495,-0.00836307072313502,
,,,0.0010331247575,0.802432809025049,-0.00841332197160227,
,,,0.00103333309,0.796101152896881,-0.00765955324459355,
,,,0.0010335414225,0.791880048811436,-0.00660427702678135,
,,,0.001033749755,0.78765894472599,-0.00630276953597786,
,,,0.0010339580875,0.781327288597822,-0.00685553326911759,
,,,0.00103416642,0.774995632469654,-0.00786055823846255,
,,,0.0010343747525,0.768663976341486,-0.00826256822620053,
,,,0.001034583085,0.764442872256041,-0.0078103069899953,
,,,0.0010347914175,0.760221768170595,-0.00675503077218309,
,,,0.00103499975,0.75600066408515,-0.00615201579057612,
,,,0.0010352080825,0.751779559999704,-0.00650377452984685,
,,,0.001035416415,0.745447903871536,-0.00720729200838832,
,,,0.0010356247475,0.739116247743368,-0.00776005574152805,
,,,0.00103583308,0.734895143657923,-0.00776005574152805,
,,,0.0010360414125,0.730674039572477,-0.00720729200838832,
,,,0.001036249745,0.726452935487032,-0.00650377452984685,
,,,0.0010364580775,0.720121279358864,-0.00595101079670712,
,,,0.00103666641,0.715900175273418,-0.00600126204517437,
,,,0.0010368747425,0.711679071187973,-0.00660427702678135,
,,,0.001037083075,0.705347415059805,-0.00705653826298658,
,,,0.0010372914075,0.70112631097436,-0.00695603576605208,
,,,0.00103749974,0.696905206888914,-0.00640327203291235,
,,,0.0010377080725,0.692684102803469,-0.00554900080896914,
,,,0.001037916405,0.688462998718023,-0.00534799581510015,
,,,0.0010381247375,0.684241894632578,-0.00600126204517437,
,,,0.00103833307,0.67791023850441,-0.00690578451758483,
,,,0.0010385414025,0.673689134418964,-0.00715704075992107,
,,,0.001038749735,0.669468030333519,-0.00660427702678135,
,,,0.0010389580675,0.665246926248074,-0.00564950330590364,
,,,0.0010391664,0.661025822162628,-0.00524749331816565,
,,,0.0010393747325,0.656804718077183,-0.00569975455437088,
,,,0.001039583065,0.652583613991737,-0.0065540257783141,
,,,0.0010397913975,0.648362509906292,-0.00670477952371584,
,,,0.00103999973,0.644141405820847,-0.00595101079670712,
,,,0.0010402080625,0.642030853778124,-0.00499623707582941,
,,,0.001040416395,0.637809749692678,-0.00469472958502593,
,,,0.0010406247275,0.63147809356451,-0.0052977445666329,
,,,0.00104083306,0.627256989479065,-0.00625251828751061,
,,,0.0010410413925,0.620925333350897,-0.00675503077218309,
,,,0.001041249725,0.618814781308174,-0.00660427702678135,
,,,0.0010414580575,0.614593677222729,-0.00590075954823988,
,,,0.00104166639,0.610372573137283,-0.00524749331816565,
,,,0.0010418747225,0.606151469051838,-0.0051972420696984,
,,,0.001042083055,0.601930364966393,-0.0053982470635674,
,,,0.0010422913875,0.597709260880947,-0.00580025705130538,
,,,0.00104249972,0.593488156795502,-0.00625251828751061,
,,,0.0010427080525,0.589267052710056,-0.00640327203291235,
,,,0.001042916385,0.585045948624611,-0.00605151329364162,
,,,0.0010431247175,0.580824844539166,-0.0053982470635674,
,,,0.00104333305,0.57660374045372,-0.0052977445666329,
,,,0.0010435413825,0.572382636368275,-0.00569975455437088,
,,,0.001043749715,0.568161532282829,-0.00590075954823988,
,,,0.0010439580475,0.563940428197384,-0.00600126204517437,
,,,0.00104416638,0.561829876154661,-0.00590075954823988,
,,,0.0010443747125,0.557608772069216,-0.00544849831203464,
,,,0.001044583045,0.55338766798377,-0.00509673957276391,
,,,0.0010447913775,0.551277115941048,-0.00509673957276391,
,,,0.00104499971,0.547056011855602,-0.0053982470635674,
,,,0.0010452080425,0.542834907770157,-0.00585050829977263,
,,,0.001045416375,0.538613803684711,-0.00620226703904336,
,,,0.0010456247075,0.536503251641989,-0.00575000580283813,
,,,0.00104583304,0.532282147556543,-0.00514699082123116,
,,,0.0010460413725,0.530171595513821,-0.00474498083349317,
,,,0.001046249705,0.525950491428375,-0.00474498083349317,
,,,0.0010464580375,0.52172938734293,-0.00514699082123116,
,,,0.00104666637,0.517508283257484,-0.0053982470635674,
,,,0.0010468747025,0.515397731214762,-0.00514699082123116,
,,,0.001047083035,0.511176627129316,-0.00489573457889492,
,,,0.0010472913675,0.509066075086594,-0.00484548333042767,
,,,0.0010474997,0.504844971001148,-0.00504648832429666,
,,,0.0010477080325,0.500623866915703,-0.00524749331816565,
,,,0.001047916365,0.49851331487298,-0.00514699082123116,
,,,0.0010481246975,0.496402762830257,-0.00474498083349317,
,,,0.00104833303,0.492181658744812,-0.00444347334268969,
,,,0.0010485413625,0.490071106702089,-0.00434297084575519,
,,,0.001048749695,0.485850002616644,-0.00449372459115693,
,,,0.0010489580275,0.481628898531199,-0.00464447833655868,
,,,0.00104916636,0.479518346488476,-0.00454397583962418,
,,,0.0010493746925,0.47529724240303,-0.00429271959728794,
,,,0.001049583025,0.473186690360308,-0.00434297084575519,
,,,0.0010497913575,0.468965586274862,-0.00459422708809143,
,,,0.00104999969,0.46685503423214,-0.00489573457889492,
,,,0.0010502080225,0.464744482189417,-0.00489573457889492,
,,,0.001050416355,0.460523378103971,-0.00444347334268969,
,,,0.0010506246875,0.458412826061249,-0.0041419658518862,
,,,0.00105083302,0.454191721975803,-0.00409171460341895,
,,,0.0010510413525,0.452081169933081,-0.00434297084575519,
,,,0.001051249685,0.447860065847635,-0.00469472958502593,
,,,0.0010514580175,0.445749513804913,-0.00489573457889492,
,,,0.00105166635,0.441528409719467,-0.00484548333042767,
,,,0.0010518746825,0.439417857676744,-0.00444347334268969,
,,,0.001052083015,0.437307305634022,-0.00419221710035345,
,,,0.0010522913475,0.433086201548576,-0.00424246834882069,
